funding_id,announce_id,joint_project,governor,fund_company_name,clean_company_name,proj_jobs,actual_new_jobs,job_pct,total_award,award_to_company,disbursements_company,award_pct,county,tiers,site_address,award_date,funding_program,grant_status,grant_term,elapsed_days,elapsed_pct,required_investment,actual_investment,count_jobs
401,184,0,PERDUE,"Sonoco Plastics, Inc.",SONOCO PLASTICS,35,63,180,140000,140000,140000,100.0,Haywood,2,"288 Howell Mill Road, Waynesville, NC",11/16/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,551,000 ","$11,940,435 ",1
402,185,0,PERDUE,Baldor Electric Company (#2 McDowell County),BALDOR ELECTRIC,41,23,56.1,123000,123000,61500,50.0,McDowell,1,"510 Rockwell Drive, Marion, NC",11/21/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$15,975,000 ","$13,915,523 ",1
408,190,0,PERDUE,"Marbach America, Inc.",MARBACH AMERICA,30,30,100,50000,50000,50000,100.0,Mecklenburg,3,"100-B Forsyth Hall Drive, Charlotte, NC",11/30/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,700,000 ","$2,920,000 ",1
411,194,0,PERDUE,Pate-Dawson Company,PATE DAWSON CO,49,41,83.7,150000,150000,112500,75.0,Rowan,3,"402 Statesvile Industrial Park, Route 70, Statesvile, NC",12/19/2011,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,650,000 ","$8,225,293 ",1
416,208,0,PERDUE,"Carolina Precision Plastics, L.L.C.",CAROLINA PRECISION PLASTICS,140,70,50,250000,250000,125000,50.0,Davie,2,"111 Kaydon Drive, Mocksville, NC",1/13/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,770,000 ","$8,151,112 ",1
418,200,0,PERDUE,"Piedmont Propulsion Systems, LLC",PIEDMONT PROPULSION SYSTEMS,25,16,64,50000,50000,35000,70.0,Beaufort,3,"4401 Lancing Drive, Winston-Salem, NC",1/17/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,490,000 ","$3,097,657 ",1
417,199,0,PERDUE,"Spinrite Services, Inc.",SPINRITE SERVICES,90,81,90,180000,180000,180000,100.0,Forsyth,1,"1481 West 2nd Street, Washington, NC",1/17/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$975,000 ","$1,061,245 ",1
419,201,0,PERDUE,Lubrimetal Corporation,LUBRIMETAL,19,8,42.1,38000,38000,17860,47.0,Caldwell,1,"435 South Main St., Granite Falls, NC",1/19/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,710,000 ","$1,775,185 ",1
420,202,0,PERDUE,Sierra Nevada Brewing Co.,SIERRA NEVADA BREWING,95,108,113.7,1025000,1025000,1025000,100.0,Henderson,3,"Ferncliff Industrial Park, Henderson, NC",1/24/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$96,750,000 ","$170,782,076 ",1
421,204,0,PERDUE,Gunboat Company,GUNBOAT CO,71,75,105.6,213000,213000,213000,100.0,Dare,2,"Davis Building, 829D Harbor Road, Wanchese, NC",1/25/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,650,000 ","$2,309,017 ",1
214,257,1,PERDUE,"Celgard, LLC I",CELGARD,289,319,110.4,955000,955000,955000,100.0,Cabarrus/Mecklenburg,"3,3","Charlotte and Concord (Mecklenburg County/Cabarrus County), NC",1/20/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$81,900,000 ","$101,318,274 ",0
425,255,0,PERDUE,Kendrion (Shelby) Inc.,KENDRION FAS CONTROLS,57,13,22.8,228000,228000,59280,26.0,Cleveland,1,"1100 Airport Road, Shelby, NC",2/10/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,570,000 ","$7,208,732 ",1
428,210,0,PERDUE,Alliance Precision Plastics Corporation,ALLIANCE PRECISION PLASTICS,54,49,90.7,48000,48000,48000,100.0,Rutherford,1,"171 Fairground Road, Spindale, NC",2/24/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$270,000 ","$1,460,544 ",1
433,215,0,PERDUE,"New Belgium Brewing Company, Inc.",NEW BELGIUM BREWING,154,131,85.1,1000000,1000000,1000000,100.0,Buncombe,3,"65 Craven Street, Asheville, NC",4/4/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$103,500,000 ","$118,263,332 ",1
435,216,0,PERDUE,"Joseph T. Ryerson & Son, Inc.",JOSEPH T RYERSON & SON,44,30,68.2,100000,100000,43000,43.0,Wayne,2,"1923 Hwy 581N, Pikeville, NC",4/13/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,700,000 ","$4,412,916 ",1
434,280,0,PERDUE,"Stanley Furniture Company, Inc.",STANLEY FURNITURE,42,25,59.5,335000,335000,221100,66.0,Guilford,3,"200 North Hamilton Street, High Point, NC",4/13/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,600,000 ","$5,441,375 ",1
442,220,0,PERDUE,"Plasticard Locktech International, LLP",PLASTICARD LOCKTECH INTERNATIONAL,42,152,361.9,84000,84000,84000,100.0,Buncombe,3,"605 Sweeten Creek Industrial Park, Asheville, NC",5/17/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,960,000 ","$15,148,705 ",1
445,224,0,PERDUE,"Carolina Store Fixtures, LLC",THE MARCO CO,100,50,50,200000,200000,112000,56.0,Martin,1,"28333 US Hwy 64, Jamesville, NC",6/6/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$171,000 ","$232,441 ",1
457,230,0,PERDUE,Greenheck Fan Corporation,GREENHECK FAN,62,66,106.5,150000,150000,150000,100.0,Cleveland,1,"Enterprise Drive, Kings Mountain, NC",6/27/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,020,000 ","$7,906,706 ",1
462,235,0,PERDUE,"NGK Ceramics USA, Inc.",NGK CERAMICS,86,93,108.1,160000,160000,160000,100.0,Iredell,3,"119 Mazepp Road, Mooresville, NC",8/2/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$83,700,000 ","$88,475,736 ",1
204,258,1,PERDUE,"Electrolux Home Products, Inc.",ELECTROLUX NORTH AMERICA,738,745,100.9,1200000,1200000,1200000,100.0,Mecklenburg,3,"1002 David Taylor Drive, Charlotte, NC",12/16/2009,One NC ,"Closed, Funds Disbursed",1460,1460,100,"$7,470,000 ","$26,039,806 ",0
203,258,1,PERDUE,"Electrolux Home Products, Inc. I",ELECTROLUX NORTH AMERICA,738,743,100.7,33107000,24830250,13807413,55.6,Mecklenburg,3,"10200 David Taylor Drive, , Charlotte, NC 28262-2373",12/16/2009,JDIG,Active,4380,2937,67.1,"$7,470,000 ","$13,767,567 ",1
463,234,0,PERDUE,"FCC (North Carolina), LLC",FCC,66,128,193.9,264000,264000,264000,100.0,Scotland,1,"16700 Airport Rd., Maxton, NC",8/3/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$51,800,000 ","$95,391,062 ",1
464,236,0,PERDUE,"Culp, Inc.",CULP,129,84,65.1,82560,82560,82500,99.9,Guilford,3,"Highway 158, Stokesdale, NC",8/7/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$405,000 ","$870,984 ",1
468,239,0,PERDUE,"Hospira, Inc.",HOSPIRA,200,253,126.5,645000,645000,483750,75.0,Nash,2,"4285 N. Wesleyan Boulevard, Rocky Mount, NC",8/22/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$76,500,000 ","$180,208,984 ",1
474,242,0,PERDUE,"Global Textile Alliance, Inc.",GLOBAL TEXTILE ALLIANCE,55,126,229.1,150000,150000,150000,100.0,Rockingham,1,"2361 Holiday Loop Road, Reidsville, NC",9/21/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,660,000 ","$13,864,809 ",1
475,243,0,PERDUE,"Bakers Waste Equipment, Inc.",BAKERS WASTE EQUIPMENT,60,125,208.3,240000,240000,240000,100.0,Caldwell,1,"1808 Norwood St. SW, Lenoir, NC",10/1/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,644,000 ","$2,652,577 ",1
476,245,0,PERDUE,"Fendrich Industries, Inc.",FENDRICH INDUSTRIES,23,21,91.3,115000,115000,115000,100.0,Polk,2,"250 Scriven Road, Tryon, NC",10/2/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$669,000 ","$870,218 ",1
482,250,0,PERDUE,"Woodgrain Millwork, Inc.",WOODGRAIN MILLWORK,170,162,95.3,635000,635000,635000,100.0,Caldwell,1,"820 Complex Place, Lenoir, NC",10/12/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,231,000 ","$11,881,198 ",1
484,251,0,PERDUE,Nussbaum Automotive Solutions LP,NUSSBAUM LIFTS,83,21,25.3,137000,137000,34250,25.0,Gaston,2,"1932 Jordache Ct., Gastonia, NC",10/26/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,840,000 ","$2,594,165 ",1
485,252,0,PERDUE,"STEAG Energy Services, LLC",STEAG ENERGY SERVICES,29,25,86.2,50000,50000,48500,97.0,Cleveland,1,"304 Linwood Road, Kings Mountain",10/31/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,400,000 ","$8,371,118 ",1
491,283,0,PERDUE,Midway Aircraft Instrument Corporation,MIDWAY AIRCRAFT INSTRUMENT,36,23,63.9,12500,12500,9000,72.0,Union,3,"1419 N. Rocky River Road, Monroe, NC",12/11/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,070,000 ","$2,362,425 ",1
499,290,0,PERDUE,Willow Tex LLC,WILLOW TEX,37,22,59.5,130000,130000,65000,50.0,Forsyth,1,"501 Mountain View Lane, Mount Airy, NC",12/19/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,490,000 ","$6,509,976 ",1
501,291,0,PERDUE,"TENOWO Inc. f/k/a Hof Textiles, Inc.",HOF TEXTILES,26,17,65.4,50000,50000,37000,74.0,Lincoln,3,"1968 Kawai Road, Lincolnton, NC",12/28/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,480,000 ","$9,605,261 ",1
503,293,0,PERDUE,"Balfour Beatty Rail, Inc.",BALFOUR BEATTY RAIL,29,22,75.9,60000,60000,30000,50.0,Wayne,2,"1503 Hwy. 117 Bypass N., Goldsboro, NC",12/31/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$945,000 ","$706,962 ",1
505,294,0,PERDUE,"Exela Pharma Sciences, LLC",EXELA PHARMA SCIENCES,38,57,150,189000,189000,189000,100.0,Caldwell,1,"County of Caldwell, NC",1/3/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,650,000 ","$7,764,607 ",1
507,297,0,MCCRORY,"bioMerieux, Inc.",BIOMERIEUX,44,171,388.6,220000,220000,220000,100.0,Durham,3,"100 Rodolphe Street, Durham, NC",1/30/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$43,470,000 ","$52,000,000 ",1
512,303,0,MCCRORY,ProRefrigeration Inc.,PRO REFRIGERATION,85,28,32.9,75000,75000,18750,25.0,Davie,2,"351 Bethel Church Road, Mocksville, NC ",2/19/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,240,000 ","$660,596 ",1
233,271,1,PERDUE,"Plastek Industries, Inc. d/b/a Plastek Industries, Inc. (PA) - North Carolina",PLASTEK INDUSTRIES,250,233,93.2,250000,250000,24444,9.8,Richmond,1,"1015 County Home Road, Hamlet NC",4/12/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$17,100,000 ","$35,818,861 ",1
224,260,1,PERDUE,"Siemens Energy, Inc. II (Cardinal)",SIEMENS ENERGY,825,471,57.1,1000000,1000000,1000000,100.0,Mecklenburg,3,"5010 Westinghouse Boulevard, Charlotte, NC",3/11/2010,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$121,500,000 ","$189,470,428 ",0
514,317,0,MCCRORY,Trinity Frozen Foods LLC,TRINITY FROZEN FOODS,149,83,55.7,500000,500000,250000,50.0,Robeson,1,"6064 Deep Branch Rd, Pembroke,NC",2/21/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$16,000,000 ","$9,704,335 ",1
516,301,0,MCCRORY,"N. S. Flexibles, LLC",NORTH STATE FLEXIBLES,41,38,92.7,61500,61500,46125,75.0,Guilford,2,"3561 Old Highway 221, Stoneville,NC",2/27/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,900,000 ","$2,174,697 ",1
521,310,0,MCCRORY,Otto Environmental Systems (NC) LLC,OTTO ENVIRONMENTAL SYSTEMS,32,120,375,48000,48000,48000,100.0,Mecklenburg,3,"12700 General DRive, Charlotte,NC",3/5/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,300,000 ","$11,822,959 ",1
525,313,0,MCCRORY,"Meherrin River Forest Products, Inc.",MEHERRIN RIVER FOREST PRODUCTS,40,41,102.5,80000,80000,80000,100.0,Halifax,1,"1772 Trueblood Road, Weldon, NC",3/15/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,642,000 ","$2,259,062 ",1
526,319,0,MCCRORY,ProNamic Industries LLC,PRONAMIC INDUSTRIES,52,158,303.8,156000,156000,117000,75.0,Beaufort,2,"1151 Page Rd., Washington,NC",3/19/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$7,700,000 ","$5,772,039 ",1
539,325,0,MCCRORY,"IOMAX USA, Inc.",IOMAX USA,35,38,108.6,75000,75000,75000,100.0,Iredell,3,"149 Yaeger Road, Mooresville (Not in City Limits),NC",6/18/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,575,000 ","$3,807,373 ",1
545,335,0,MCCRORY,"Continental Automotive Systems, Inc.",CONTINENTAL AG,40,7,17.5,40000,40000,40000,100.0,Surry,3,"One Quality Way, Fletcher,NC",6/28/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$30,860,000 ","$34,291,585 ",1
551,333,0,MCCRORY,Pactiv LLC,PACTIV,77,52,67.5,103000,103000,103000,100.0,Iredell,3,"314 Mooresville Blvd., Mooresville,NC",7/15/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$5,220,000 ","$9,112,384 ",1
556,338,0,MCCRORY,Due Process Stable Trading Company LLC,DUE PROCESS STABLE TRADING,45,43,95.6,40000,40000,24125,60.3,Robeson,1,"4111 West 5th Street, Lumberton,NC",8/22/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$1,233,000 ","$1,402,707 ",1
232,271,1,PERDUE,"Plastek Industries, Inc. d/b/a Plastek Industries, Inc. (PA) - North Carolina",PLASTEK INDUSTRIES,250,233,93.2,1976000,1976000,1362457,69.0,Richmond,1,"1015 County Home Road, Hamlet, NC 28345-4390",4/12/2010,JDIG,Active,3285,2820,85.8,"$17,100,000 ","$22,783,678 ",0
557,340,0,MCCRORY,"Morinaga America Foods, Inc.",MORINAGA FOODS,90,67,74.4,264000,264000,219120,83.0,Orange,3,"TBD, Mebane,NC",8/30/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$43,200,000 ","$37,326,736 ",1
561,344,0,MCCRORY,Purdue Pharma Manufacturing L.P.,PURDUE PHARMA MANUFACTURING,100,88,88,300000,300000,300000,100.0,Durham/Wilson,"3,1","TBD, Treyburn,NC/4701 Purdue Drive, Wilson County, NC; ",9/24/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$53,000,000 ","$63,890,699 ",1
564,346,0,MCCRORY,Greenheck Fan Corporation,GREENCHECK FAN,184,160,87,300000,300000,246000,82.0,Cleveland,2,"Foothills Ind. Park, Shelby, N.C., Not in City Limits,NC",10/3/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$27,000,000 ","$22,162,183 ",1
565,347,0,MCCRORY,"Jacob Holm Industries (America), Inc.",JACOB HOLM INDUSTRIES,66,62,93.9,100000,100000,100000,100.0,Buncombe,3,"1265 Sand Hill Road, Candler,NC",10/3/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$41,300,000 ","$67,730,760 ",1
569,352,0,MCCRORY,"Trelleborg Coated Systems US, Inc.",TRELLEBORG COATED SYSTEMS US,76,89,117.1,440000,440000,440000,100.0,Rutherford,1,"715 Railroad Avenue, Rutherford, NC 28139,NC",10/22/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,573,000 ","$10,708,022 ",1
573,359,0,MCCRORY,"Natural Blend Vegetable Dehydration, LLC",NATURAL BLEND VEGETABLE DEHYDRATION,57,56,98.2,114000,114000,114000,100.0,Pitt,2,"8966 W Marlboro Road, Farmville,NC",12/2/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$10,800,000 ","$17,552,719 ",1
576,360,0,MCCRORY,"Weber Screwdriving Systems, Inc.",WEBER SCREWDRIVING SYSTEMS,38,25,65.8,40000,40000,29600,74.0,Iredell,3,"TBD, Mooresville,NC",12/6/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,137,000 ","$2,249,420 ",1
577,361,0,MCCRORY,"Spuntech Industries, Inc.",SPUNTECH INDUSTRIES,60,61,101.7,235000,235000,235000,100.0,Person,2,"555 North Park Dr., Roxboro,NC",12/9/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$31,500,000 ","$80,673,402 ",1
585,371,0,MCCRORY,"InterFlex Acquisition Company, LLC",INTERFLEX ACQUISITION,63,47,74.6,180000,180000,147600,82.0,Wilkes,1,"TBD, Wilkesboro,NC",1/3/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$9,000,000 ","$13,834,798 ",1
594,379,0,MCCRORY,"Bonita Packaging Products, Inc.",BONITA MANUFACTURING PRODUCTS,50,45,90,75000,75000,75000,100.0,Rutherford,1,"159 Broad River Blvd, Forest City, NC, Not in City Limits, NC",3/4/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,586,000 ","$2,949,765 ",1
599,381,0,MCCRORY,"Elkamet, Inc.",ELKAMET,20,20,100,24000,24000,24000,100.0,Henderson,3,"201 Mills St, East Flat Rock,NC",3/31/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,250,000 ","$2,509,365 ",1
601,383,0,MCCRORY,Cambro Manufacturing Company,CAMBRO MANUFACTURING,100,56,56,250000,250000,182500,73.0,Alamance,2,"TBD, Not in City limits, Alamance County, NC",4/15/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$27,400,000 ","$27,153,054 ",1
602,384,0,MCCRORY,"Novozymes North America, Inc.",NOVOZYMES,100,123,123,400000,400000,400000,100.0,Wake/Franklin/Durham,"3,2,3","9000 Development Drive, Morrisville, NC/77 Perrys Chapel Rd., Franklin County, NC/  108/114 TW Alexander Drive, Durham County, NC",4/22/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$53,000,000 ","$66,538,604 ",1
498,288,1,PERDUE,"Herbalife International of America, Inc. I",HERBALIFE,493,493,100,1000000,1000000,1000000,100.0,Surry,3,"3200 Temple School Road, Winston-Salem, NC",12/19/2012,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$117,000,000 ","$143,741,106 ",1
604,385,0,MCCRORY,"Syfan Manufacturing, Inc.",SYFAN MANUFACTURING,24,11,45.8,120000,120000,24960,20.8,Martin,1,"1522 Twn Bridges Rd, Everetts,NC",4/25/2014,One NC ,"Closed, Funds Disbursed",1460,1460,100,"$5,895,000 ","$7,254,014 ",1
609,391,0,MCCRORY,Tyton BioSciences LLC,TYTON BIOENERGY SYSTEMS,79,41,51.9,232000,232000,109040,47.0,Hoke/Wake,"1,3","800 Pate Road, Raeford,NC/TBD, Wake County, NC;/TBD, NC",5/14/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$32,580,000 ","$14,833,966 ",1
610,392,0,MCCRORY,"YG-1 America, Inc.",YG-1 AMERICA,53,28,52.8,135000,135000,67500,50.0,Mecklenburg,3,"11001 Park Charlotte Blvd., Charlotte,NC",6/5/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$12,420,000 ","$5,633,915 ",1
620,402,0,MCCRORY,Cascades Tissue Group - North Carolina Inc.,CASCADES TISSUE GROUP,68,64,94.1,402000,402000,402000,100.0,Scotland,1,"19320 Airbase Road, Wagram,NC",7/31/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$55,800,000 ","$45,900,000 ",1
622,401,0,MCCRORY,"Harris Teeter, LLC",HARRIS TEETER,41,31,75.6,40000,40000,20000,50.0,Union,3,"6001 Hwy 74 East, Indian Trail,NC",8/15/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,950,000 ","$9,011,263 ",1
625,404,0,MCCRORY,"CE FoamSolutions, LLC",CE FOAMSOLUTIONS,20,6,30,20000,20000,20000,100.0,Burke,1,"502 Hoyle Street, Valdese,NC",9/3/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$88,200 ","$69,304 ",1
640,415,0,MCCRORY,Technimark LLC,TECHNIMARK,163,199,122.1,450000,450000,450000,100.0,Randolph,2,"Central Avenue, Asheboro,NC",11/6/2014,One NC ,"Closed, Funds Disbursed",1460,1460,100,"$23,000,000 ","$28,993,368 ",1
646,421,0,MCCRORY,AFS MFG LLC,AGILITY FUEL SYSTEMS,149,78,52.3,300000,300000,173096,57.7,Rowan,2,"Summit Corporate Center- Building II, Not in City limits,NC",12/19/2014,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$6,700,000 ","$10,959,270 ",1
469,281,1,PERDUE,"Sheetz Distribution Services, LLC",SHEETZ DISTRIBUTION SERVICES,254,255,100.4,2272000,1931200,431800,22.4,Alamance,2,"1737 Whites Kennel Road, Burlington, NC 27215-8977",9/5/2012,JDIG,Active,4380,1943,44.4,"$29,560,000 ","$29,890,213 ",0
650,424,0,MCCRORY,"Butterball, LLC",BUTTERBALL,367,433,118,150000,150000,150000,100.0,Hoke,2,"1000 East Central Avenue, Raeford,NC",2/18/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$60,000,000 ","$41,157,044 ",1
496,288,1,PERDUE,"Herbalife International of America, Inc. I",HERBALIFE,493,493,100,7412000,5559000,1838609,33.1,Forsyth,3,"3200 Temple School Rd, Winston-Salem, NC 27107-3628",12/19/2012,JDIG,Active,4015,1838,45.8,"$117,000,000 ","$143,741,106 ",0
500,289,1,PERDUE,Klausner Lumber Two LLC,KLAUSNER,350,0,0,750000,750000,0,0.0,Halifax,1,"Piper Lane, Enfield, NC",12/19/2012,One NC ,"Closed, $0 Disbursed",1095,1095,100,"$99,000,000 ",$0 ,0
651,425,0,MCCRORY,Shalag US Inc.,SHALAG,40,10,25,100000,100000,50000,50.0,Granville,2,"917 SE Industry Drive, Oxford,NC",2/19/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$14,000,000 ","$21,817,567 ",1
655,428,0,MCCRORY,Pactiv LLC,PACTIV,59,21,35.6,150000,150000,37500,25.0,Lenoir,1,"1447 Enterprise Rd, Kinston,NC",3/4/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$21,700,000 ","$19,950,700 ",1
662,433,0,MCCRORY,"Reliance Packaging, LLC",RELIANCE PACKAGING,48,30,62.5,52000,52000,26000,50.0,Moore,3,"155 Anderson Street, Aberdeen,NC",4/6/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,150,000 ","$3,847,759 ",1
666,437,0,MCCRORY,Aladdin Manufacturing Corporation,MOHAWK INDUSTRIES,105,116,110.5,765000,765000,765000,100.0,Rockingham,1,"712 Henry Street, Eden,NC",5/20/2015,One NC ,"Closed, Funds Disbursed",1825,1825,100,"$7,000,000 ","$8,424,118 ",1
672,443,0,MCCRORY,"CAP White Oak Carpet Mills, LLC",WHITE OAK CARPET MILLS,40,12,30,25000,25000,7500,30.0,Rutherford,1,"1553 Old Ballpark Road, Spindale,NC",6/29/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$3,700,000 ","$3,900,000 ",1
678,449,0,MCCRORY,Nutec Inc.,NUTEC,61,28,45.9,100000,100000,25000,25.0,Mecklenburg,3,"11810 Mt. Holly-Huntersville Road, Huntersville, NC",7/9/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$17,000,000 ","$17,380,517 ",1
683,453,0,MCCRORY,"Associated Materials, LLC",ASSOCIATED MATERIALS,72,26,36.1,200000,200000,72222,36.1,Lenoir,1,"3800 Farm Gate Road, Kinston, NC",8/21/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$4,000,000 ","$4,696,128 ",1
686,456,0,MCCRORY,"Metrics, Inc.",MAYNE PHARMA,110,9,8.2,550000,550000,550000,100.0,Pitt/Wake,"2,3","1240 Sugg Parkway, Pitt County, NC/3301 Benson Drive, Wake County, NC",8/26/2015,One NC ,"Closed, Funds Disbursed",1825,1825,100,"$49,000,000 ","$4,125,000 ",1
703,464,0,MCCRORY,"WillowTree, Inc.",WILLOWTREE,98,41,41.8,73500,73500,18375,25.0,Durham,3,"107 5th Street SE, Suite B, Durham, NC",11/19/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$220,000 ","$188,357 ",1
509,298,1,MCCRORY,KSM Castings USA Inc.,KSM CASTINGS USA,189,152,80.4,2876000,2876000,591645,20.6,Cleveland,1,"120 Blue Brook Drive, Shelby, NC 28150-1500",2/1/2013,JDIG,Active,4380,1794,41,"$40,561,660 ","$50,692,628 ",0
522,311,1,MCCRORY,"MetLife Group, Inc.",METLIFE,2600,3159,121.5,2000000,2000000,2000000,100.0,Wake,3,"Highwoods Property, Cary, North Carolina",3/7/2013,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$112,950,000 ","$141,134,114 ",0
523,311,1,MCCRORY,"MetLife Group, Inc.",METLIFE,2600,2183,84,116362000,87271500,24459823,28.0,"Mecklenburg, Wake",3,"11225 North Community House Road, Charlotte, NC 28277-4435; 201 MetLife Way, Cary, NC 27513-2291; 101 MetLife Way, Cary, NC 27513-2290; 11215 North Community House Road, Charlotte, NC 28277-4435",3/7/2013,JDIG,Active,4380,1760,40.2,"$112,950,000 ","$141,134,114 ",1
704,466,0,MCCRORY,"Ivar's Cabinet Shop, Inc.",IVARS CABINET CHOP,27,14,51.9,50000,50000,25000,50.0,Cleveland,2,"2001 Partnership Way, Shelby, NC",11/20/2015,One NC ,"Closed, Funds Disbursed",1095,1095,100,"$2,500,000 ","$3,324,040 ",1
372,161,1,PERDUE,"Semprius, Inc.",SEMPRIUS,256,26,10.2,3065000,3065000,0,0.0,Vance,1,"4915 Prospectus Drive, Durham, NC 27713-4401",7/19/2011,JDIG,"Terminated, $0 Disbursed",4015,4015,100,"$80,730,000 ",$0 ,1
497,289,1,PERDUE,Klausner Lumber Two LLC,KLAUSNER,350,43,12.3,3913000,3913000,0,0.0,Halifax,1,"260 Piper Lane, Enfield, NC 27823-8974",12/19/2012,JDIG,"Terminated, $0 Disbursed",4015,4015,100,"$99,000,000 ",$0 ,1
150,9,0,PERDUE,"DRS Technical Services, Inc.",DRS TECHNOLOGIES,100,15,15,1390000,1181500,0,0.0,Pasquotank,2,"1060 Consolidated Rd, Elizabeth City, NC 27909-7835",4/13/2009,JDIG,"Terminated, $0 Disbursed",3285,3285,100,$0 ,$0 ,1
154,12,0,PERDUE,Toshiba America Nuclear Energy Corporation,TOSHIBA AMERICA NUCLEAR ENERGY,194,51,26.3,6515000,4886250,0,0.0,Mecklenburg,3,"3545 Whitehall Park Drive, Suite 500, Charlotte, NC 28273-4180",4/28/2009,JDIG,"Terminated, $0 Disbursed",3285,3285,100,"$2,520,000 ","$3,327,616 ",1
